Fixer	Generator	Tagger	Clerk	Archiver	Advisor 	Connector	Protector	Notifier 	botname
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Naudefjbot~enwiki
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	Navibot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	NedBot
0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	NeechalBOT
1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	NekoBot
1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	NekoDaemon
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	NeraBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NerdyScienceBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	NetBot
0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	NeuRobot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	Newsletterbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Nguoimay
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Nichalp-bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NihiltresBot
0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	NihlusBOT
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	NilfaBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Nixbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	NjardarBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	NobelBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Noble Story Bot
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Nobot~enwiki
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	NodBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	NohatBot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	NolBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Nomenclaturebrowser
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	NoomBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NorefBot
0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	NotACoolBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Nothingbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	NovBot
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	NrhpBot
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	NukeBot
1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	Numbo3-bot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	Numptybot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	O bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	OAbot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	OKBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ONKbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Obersachsebot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ocobot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	OctraBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	OgreBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ohms Law Bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	OldMedcabBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	OmarGhridaBot
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	OmniBot
0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	One bot
1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	OpenlibraryBot
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Ops Monitor (WMF)
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	OrBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	OrophinBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	OrphanBot
1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	Orphaned image deletion bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Orphaned talkpage deletion bot
1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	OutreachDashboardBot
1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	OverlordQBot
0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	PALZ9000
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	PC78-bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	PCbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	PDBbot
1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	PDFbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	PNG crusade bot
0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	PNG recompression
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	PaievBot
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Panicbot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	PanzerBot
1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	Parent5446 Bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PasabaUnBotPorAqui
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	PascalBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PatersBot
0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	Pathbot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	Pathosbot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Patrick87-Bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Pattonbot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	PattyBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PavloChemBot
1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	PbBot
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Pearle
1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	Peelbot
0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	PeerReviewBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pegasusbot
1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	People-n-photo-bot
1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	People-photo-bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PereBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Perebot~enwiki
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PerlegoEditorBot
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Petan-Bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Peti610botH
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Petr Kyborg
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PfamWikiBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Pfft Bot~enwiki
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	Phe-bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	PhiloBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Philosobot
1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	Philosopher-Bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Phoenix-bot
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	PhotoCatBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PhyloBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Pi's Bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PikminBot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	PinpointBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	PipepBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	PixelBot
1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	PkbwcgsBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	PlangeBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	PlankBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Planktonbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Plasticbot
0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	PleaseStand (bot)
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	PmegBot
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	PocKleanBot
1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	PockBot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	PointBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Pokbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	PolarBot
1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	Polbot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	PoplLyricsBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Porchcorpterbot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Portal box bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	PortalBot~enwiki
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	PorthosBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PostOnTalk
1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	PotatoBot
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	PowerBOT
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pp-bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Pparazorbot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Prabot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	PraetorianCheese
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Pranbot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PrimeBOT
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Prof.Bot.1
0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	ProgrammingBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ProgreSS
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Project Messenger Bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Project Rastko bot
0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	Prombot
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	ProtectionBot
1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	ProtectionTaggingBot
1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ProteinBoxBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PrzemuBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	PsBot
1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	PseudoBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	PsychAWB
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	Ptbotgourou
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Puggansbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Purbo T
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	PxBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	PxBot II
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	QOTDBot
1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Qbugbot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	QovulwBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	QualiaBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	QuerubBOT
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	QuestionCopyright
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	R Delivery Bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	R. Hillgentleman
1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	RBot~enwiki
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	RCBot~enwiki
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	RFC bot
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	RFC posting script
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	RFRBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	RHbot
1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	RM bot
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	RMCD bot
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	RSElectionBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	RWHbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	RaBOTnik
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Rabbot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	RaftaarBot
1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	RagesossBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Rahhib
1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	Ralbot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ramaksoud2000Bot
1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Rambot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Rameshngbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	RapidBot
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	RaptureBot
1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	Razibot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	Reader bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ReaperBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ReaperBot X
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	RebelRobot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Red Thrush's Bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	RedBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Redirect fixer
1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Reedy Bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	RefBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	RefDeskBot
0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	ReferenceBot
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Rei-bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	ReigneBOT
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	RelistBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	RepairBot
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Reports bot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	RetractionBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Rezabot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Rfambot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Riad.Bot~enwiki
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	RibotBOT
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Riccardobot
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	RichardcavellBot
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Rick Bot
1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	RileyBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ringobot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ripchip Bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	RjpBot
1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	RjwilmsiBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Rob110178bot
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Robbot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Robert SkyBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	RoboDick~enwiki
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	RoboMaxCyberSem
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	RoboServien
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	RobotE
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	RobotG
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	RobotJcb
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	RobotQuistnix
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Robotic Garden
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Roboto de Ajvol
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	Robthbot
1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	RockfangBot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	Rodrigo Padula (BOT)
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	RoggBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	RollbackerBOT
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	RomanianFootballBot
1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	RonBot
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	RonaldBot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	Roomba
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Rootology Bot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	RoryBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	RotlinkBot
1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	Rschen7754bot
0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	RscprinterBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Rubinbot
0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	RussBot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	RyRyBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ryan Vesey Bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ryan-Bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Rø bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	SAMI.Bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SD5bot
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	SDPatrolBot
0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	SDPatrolBot II
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	SEWilcoBot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	SJSF-2-Bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SJSFBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SKbot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SLMSBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	SMS Bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	SOM TELL HELPER
0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	SPCUClerkbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	SPPatrolBot
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	SQLBot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	SQLBot-AmazonAffiliateRemoval
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	SQLBot-Hello
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	SSTbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	STBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	STBotD
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	STBotI
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	STBotT
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	STTWbot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SUL Bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	SVGBot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	SVnaGBot1
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SW9Bot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	SagaCookBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sagabot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SageBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Sahimrobot
1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	SamatBot
1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	Sambot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	SamoaBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	SamuraiBot
1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	Sandbot
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	SandgemBot
1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	SantoshBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SashatoBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SashkoBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	SassoBot
0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	SataniaBot
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	SatyrBot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	ScanDot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Scepbot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SchuBota
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ScottLantz2
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ScriptNastaliqBot
0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	Scsbot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SdBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	SebrevBOT
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SecuniBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	Seedbot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	Seedbot2
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	SelectionBot
1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	SelketBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Selmobot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	Sethbot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SeventyThreeBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	SeveroBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Sgeo-BOT
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	SgtDrini
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	ShabBot
1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	Shadowbot3
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ShakataBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	ShakingBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Shanbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	SharafBot
0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	SharedIPArchiveBot
1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	Shareobot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SheepBot
0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	ShepBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	ShinBot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	ShinmaBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Shoutboundbot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Shuaib-bot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SidoBot
1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	SieBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Sigmabot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	Signpost Book Bot
1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	SilvonenBot
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	SimoneBot
